0.001000 78.294 43.170 4.993 101724.812
0.002000 78.282 43.183 5.025 101595.410
0.003000 78.396 43.068 5.014 101547.055
0.004000 78.381 43.083 5.086 101532.935
0.005000 78.071 43.392 5.017 101530.942
0.006000 78.071 43.392 5.017 101530.494
0.007000 78.071 43.392 5.017 101530.403
0.008000 78.071 43.392 5.017 101530.643
0.009000 78.380 43.082 5.086 101531.506
0.010000 78.380 43.081 5.086 101532.494
0.011000 78.380 43.081 5.086 101533.508
0.012000 78.379 43.081 5.086 101534.460
0.013000 78.379 43.080 5.086 101535.292
0.014000 78.379 43.080 5.086 101535.975
0.015000 78.378 43.079 5.086 101536.501
0.016000 78.378 43.079 5.086 101536.872
0.017000 78.377 43.078 5.086 101537.096
0.018000 78.377 43.078 5.086 101537.186
0.019000 78.376 43.077 5.086 101537.160
0.020000 78.376 43.077 5.086 101537.034
0.021000 78.375 43.076 5.086 101536.831
0.022000 78.374 43.076 5.086 101536.565
0.023000 78.374 43.075 5.086 101536.260
0.024000 78.373 43.074 5.086 101535.939
0.025000 78.372 43.073 5.086 101535.624
0.026000 78.372 43.073 5.086 101535.319
0.027000 78.371 43.072 5.086 101535.027
0.028000 78.370 43.071 5.086 101534.774
0.029000 78.369 43.070 5.086 101534.565
0.030000 78.368 43.069 5.086 101534.402
0.031000 78.367 43.068 5.086 101534.286
0.032000 78.375 43.059 5.050 101534.215
0.033000 78.374 43.058 5.050 101534.193
0.034000 78.373 43.057 5.050 101534.217
0.035000 78.372 43.056 5.050 101534.294
0.036000 78.371 43.055 5.050 101534.440
0.037000 78.370 43.054 5.050 101534.657
0.038000 78.369 43.053 5.050 101534.938
0.039000 78.368 43.052 5.050 101535.269
0.040000 78.367 43.051 5.050 101535.641
0.041000 78.365 43.049 5.050 101536.046
0.042000 78.364 43.048 5.050 101536.480
0.043000 78.363 43.047 5.050 101536.939
0.044000 78.362 43.046 5.050 101537.425
0.045000 78.360 43.044 5.050 101537.929
0.046000 78.359 43.043 5.050 101538.438
0.047000 78.358 43.042 5.050 101538.940
0.048000 78.356 43.040 5.050 101539.427
0.049000 78.355 43.039 5.050 101539.898
0.050000 78.353 43.037 5.050 101540.356
0.051000 78.352 43.036 5.050 101540.809
0.052000 78.350 43.034 5.050 101541.264
0.053000 78.349 43.033 5.050 101541.723
0.054000 78.347 43.031 5.050 101542.198
0.055000 78.346 43.030 5.050 101542.693
0.056000 78.344 43.028 5.050 101543.202
0.057000 78.343 43.027 5.050 101543.712
0.058000 78.341 43.025 5.050 101544.205
0.059000 78.339 43.023 5.050 101544.661
0.060000 78.337 43.021 5.050 101545.062
0.061000 78.336 43.020 5.050 101545.389
0.062000 78.334 43.018 5.050 101545.655
0.063000 78.332 43.016 5.050 101545.882
0.064000 78.330 43.014 5.050 101546.090
0.065000 78.328 43.012 5.050 101546.295
0.066000 78.326 43.010 5.050 101546.504
0.067000 78.324 43.008 5.050 101546.713
0.068000 78.323 43.007 5.050 101546.922
0.069000 78.321 43.005 5.050 101547.139
0.070000 78.319 43.002 5.050 101547.378
0.071000 78.316 43.000 5.050 101547.654
0.072000 78.314 42.998 5.050 101547.987
0.073000 78.312 42.996 5.050 101548.372
0.074000 78.310 42.994 5.050 101548.778
0.075000 78.308 42.992 5.050 101549.174
0.076000 78.297 42.998 5.086 101549.534
0.077000 78.295 42.996 5.086 101549.845
0.078000 78.293 42.994 5.086 101550.134
0.079000 78.290 42.992 5.086 101550.410
0.080000 78.288 42.989 5.086 101550.674
0.081000 78.286 42.987 5.086 101550.947
0.082000 78.283 42.985 5.086 101551.243
0.083000 78.281 42.982 5.086 101551.560
0.084000 78.279 42.980 5.086 101551.885
0.085000 78.276 42.977 5.086 101552.212
0.086000 78.274 42.975 5.086 101552.554
0.087000 78.271 42.972 5.086 101552.937
0.088000 78.269 42.970 5.086 101553.384
0.089000 78.266 42.967 5.086 101553.886
0.090000 78.263 42.965 5.086 101554.400
0.091000 78.261 42.962 5.086 101554.862
0.092000 78.258 42.959 5.086 101555.237
0.093000 78.255 42.957 5.086 101555.541
0.094000 78.253 42.954 5.086 101555.828
0.095000 78.250 42.951 5.086 101556.160
0.096000 78.247 42.948 5.086 101556.578
0.097000 78.244 42.946 5.086 101557.089
0.098000 78.242 42.943 5.086 101557.661
0.099000 78.239 42.940 5.086 101558.242
0.100000 78.236 42.937 5.086 101558.776
0.101000 78.233 42.934 5.086 101559.234
0.102000 78.230 42.931 5.086 101559.628
0.103000 78.227 42.928 5.086 101560.013
0.104000 78.224 42.925 5.086 101560.463
0.105000 78.221 42.922 5.086 101561.033
0.106000 78.218 42.919 5.086 101561.731
0.107000 78.215 42.916 5.086 101562.514
0.108000 78.212 42.913 5.086 101563.296
0.109000 78.209 42.910 5.086 101563.995
0.110000 78.205 42.907 5.086 101564.568
0.111000 78.202 42.903 5.086 101565.011
0.112000 78.199 42.900 5.086 101565.361
0.113000 78.196 42.897 5.086 101565.673
0.114000 78.192 42.894 5.086 101565.985
0.115000 78.189 42.890 5.086 101566.307
0.116000 78.186 42.887 5.086 101566.640
0.117000 78.182 42.884 5.086 101566.999
0.118000 78.179 42.880 5.086 101567.420
0.119000 78.176 42.877 5.086 101567.930
0.120000 78.172 42.873 5.086 101568.519
0.121000 78.169 42.870 5.086 101569.138
0.122000 78.165 42.866 5.086 101569.730
0.123000 78.162 42.863 5.086 101570.257
0.124000 78.158 42.859 5.086 101570.701
0.125000 78.154 42.856 5.086 101571.054
0.126000 78.151 42.852 5.086 101571.308
0.127000 78.147 42.848 5.086 101571.471
0.128000 78.143 42.845 5.086 101571.567
0.129000 78.140 42.841 5.086 101571.644
0.130000 78.136 42.837 5.086 101571.749
0.131000 78.132 42.833 5.086 101571.912
0.132000 78.128 42.829 5.086 101572.142
0.133000 78.124 42.826 5.086 101572.429
0.134000 78.121 42.822 5.086 101572.757
0.135000 78.117 42.818 5.086 101573.107
0.136000 78.113 42.814 5.086 101573.460
0.137000 78.109 42.810 5.086 101573.803
0.138000 78.105 42.806 5.086 101574.133
0.139000 78.101 42.802 5.086 101574.471
0.140000 78.097 42.798 5.086 101574.860
0.141000 78.093 42.794 5.086 101575.330
0.142000 78.089 42.790 5.086 101575.870
0.143000 78.084 42.786 5.086 101576.433
0.144000 78.080 42.781 5.086 101576.979
0.145000 78.076 42.777 5.086 101577.505
0.146000 78.072 42.773 5.086 101578.047
0.147000 78.068 42.769 5.086 101578.656
0.148000 78.063 42.765 5.086 101579.370
0.149000 78.059 42.760 5.086 101580.188
0.150000 78.055 42.756 5.086 101581.058
0.151000 78.050 42.752 5.086 101581.915
0.152000 78.046 42.747 5.086 101582.722
0.153000 78.042 42.743 5.086 101583.479
0.154000 78.037 42.738 5.086 101584.197
0.155000 78.033 42.734 5.086 101584.883
0.156000 78.028 42.729 5.086 101585.540
0.157000 78.024 42.725 5.086 101586.163
0.158000 78.019 42.720 5.086 101586.753
0.159000 78.014 42.716 5.086 101587.312
0.160000 78.010 42.711 5.086 101587.848
0.161000 78.005 42.706 5.086 101588.369
0.162000 78.001 42.702 5.086 101588.886
0.163000 77.996 42.697 5.086 101589.410
0.164000 77.991 42.692 5.086 101589.963
0.165000 77.986 42.688 5.086 101590.553
0.166000 77.982 42.683 5.086 101591.173
0.167000 77.977 42.678 5.086 101591.814
0.168000 77.972 42.673 5.086 101592.488
0.169000 77.967 42.668 5.086 101593.216
0.170000 77.962 42.663 5.086 101594.010
0.171000 77.957 42.658 5.086 101594.878
0.172000 77.952 42.653 5.086 101595.814
0.173000 77.947 42.648 5.086 101596.766
0.174000 77.942 42.643 5.086 101597.627
0.175000 77.937 42.638 5.086 101598.281
0.176000 77.932 42.633 5.086 101598.677
0.177000 77.927 42.628 5.086 101598.854
0.178000 77.922 42.623 5.086 101598.906
0.179000 77.917 42.618 5.086 101598.936
0.180000 77.911 42.613 5.086 101599.021
0.181000 77.906 42.607 5.086 101599.198
0.182000 77.901 42.602 5.086 101599.463
0.183000 77.896 42.597 5.086 101599.780
0.184000 77.890 42.592 5.086 101600.113
0.185000 77.885 42.586 5.086 101600.436
0.186000 77.880 42.581 5.086 101600.718
0.187000 77.874 42.575 5.086 101600.905
0.188000 77.869 42.570 5.086 101600.955
0.189000 77.863 42.565 5.086 101600.889
0.190000 77.858 42.559 5.086 101600.795
0.191000 77.852 42.554 5.086 101600.765
0.192000 77.847 42.548 5.086 101600.846
0.193000 77.841 42.542 5.086 101601.030
0.194000 77.836 42.537 5.086 101601.292
0.195000 77.830 42.531 5.086 101601.605
0.196000 77.824 42.526 5.086 101601.954
0.197000 77.819 42.520 5.086 101602.323
0.198000 77.813 42.514 5.086 101602.690
0.199000 77.807 42.508 5.086 101603.033
0.200000 77.801 42.503 5.086 101603.354
