1.000000e-003 -1.129136e+000 1.162886e+001 2.918255e-001 
2.000000e-003 -1.049293e+002 1.415098e+002 2.064938e-001 
3.000000e-003 -5.119730e+001 6.948466e+001 1.803660e-001 
4.000000e-003 -1.969528e+001 3.457952e+001 2.832651e-001 
5.000000e-003 -3.728394e+000 2.136303e+001 3.723157e-001 
6.000000e-003 2.784930e+000 1.735492e+001 3.729157e-001 
7.000000e-003 4.444430e+000 1.668637e+001 2.906727e-001 
8.000000e-003 4.132062e+000 1.709210e+001 1.683821e-001 
9.000000e-003 3.326478e+000 1.777995e+001 4.974099e-002 
1.000000e-002 2.621565e+000 1.846522e+001 -3.753473e-002 
1.100000e-002 2.169582e+000 1.904588e+001 -8.476092e-002 
1.200000e-002 1.942983e+000 1.949972e+001 -9.706051e-002 
1.300000e-002 1.864072e+000 1.984086e+001 -8.588125e-002 
1.400000e-002 1.858251e+000 2.009567e+001 -6.353794e-002 
1.500000e-002 1.876813e+000 2.028771e+001 -3.951067e-002 
1.600000e-002 1.898946e+000 2.043219e+001 -1.889736e-002 
1.700000e-002 1.924187e+000 2.053641e+001 -3.904351e-003 
1.800000e-002 1.960862e+000 2.060350e+001 5.571226e-003 
1.900000e-002 2.012607e+000 2.063867e+001 1.041728e-002 
2.000000e-002 2.072441e+000 2.065272e+001 1.163268e-002 
2.100000e-002 2.124327e+000 2.066053e+001 1.048516e-002 
2.200000e-002 2.150468e+000 2.067571e+001 7.361270e-003 
2.300000e-002 2.138670e+000 2.070600e+001 3.102848e-003 
2.400000e-002 2.085093e+000 2.075222e+001 -1.312342e-003 
2.500000e-002 1.993004e+000 2.081133e+001 -4.635497e-003 
2.600000e-002 1.869766e+000 2.088004e+001 -6.452408e-003 
2.700000e-002 1.723967e+000 2.095743e+001 -6.527934e-003 
2.800000e-002 1.561674e+000 2.104539e+001 -4.830544e-003 
2.900000e-002 1.385724e+000 2.114791e+001 -2.286103e-003 
3.000000e-002 1.198918e+000 2.126846e+001 -1.293849e-004 
3.100000e-002 1.008102e+000 2.140696e+001 1.187905e-003 
3.200000e-002 8.249395e-001 2.155940e+001 1.296787e-003 
3.300000e-002 6.634936e-001 2.171805e+001 2.320491e-004 
3.400000e-002 5.345606e-001 2.187625e+001 -2.124710e-003 
3.500000e-002 4.430850e-001 2.202937e+001 -5.163851e-003 
3.600000e-002 3.891791e-001 2.217469e+001 -8.653425e-003 
3.700000e-002 3.704544e-001 2.231283e+001 -1.174147e-002 
3.800000e-002 3.816627e-001 2.244718e+001 -1.413419e-002 
3.900000e-002 4.171145e-001 2.258280e+001 -1.560774e-002 
4.000000e-002 4.726295e-001 2.272216e+001 -1.598494e-002 
4.100000e-002 5.476636e-001 2.286388e+001 -1.517518e-002 
4.200000e-002 6.456852e-001 2.300368e+001 -1.373680e-002 
4.300000e-002 7.715408e-001 2.313710e+001 -1.208257e-002 
4.400000e-002 9.283207e-001 2.326262e+001 -1.027458e-002 
4.500000e-002 1.113687e+000 2.338200e+001 -8.282952e-003 
4.600000e-002 1.321956e+000 2.349933e+001 -5.969465e-003 
4.700000e-002 1.545830e+000 2.361839e+001 -3.042416e-003 
4.800000e-002 1.781098e+000 2.373974e+001 -4.484412e-004 
4.900000e-002 2.023021e+000 2.386177e+001 1.334557e-003 
5.000000e-002 2.265074e+000 2.398599e+001 1.298922e-003 
5.100000e-002 2.496072e+000 2.411626e+001 -9.881989e-005 
5.200000e-002 2.709399e+000 2.425158e+001 -2.557928e-003 
5.300000e-002 2.901024e+000 2.438923e+001 -5.192759e-003 
5.400000e-002 3.073446e+000 2.452384e+001 -6.266171e-003 
5.500000e-002 3.229545e+000 2.465152e+001 -5.586081e-003 
5.600000e-002 3.368635e+000 2.477513e+001 -3.027918e-003 
5.700000e-002 3.487168e+000 2.490140e+001 5.722822e-004 
5.800000e-002 3.582127e+000 2.503629e+001 3.581611e-003 
5.900000e-002 3.654872e+000 2.518133e+001 4.166360e-003 
6.000000e-002 3.712943e+000 2.533210e+001 1.760891e-003 
6.100000e-002 3.768317e+000 2.547994e+001 -3.128013e-003 
6.200000e-002 3.833293e+000 2.561626e+001 -8.474535e-003 
6.300000e-002 3.914588e+000 2.573844e+001 -1.189960e-002 
6.400000e-002 4.008937e+000 2.585142e+001 -1.170219e-002 
6.500000e-002 4.105365e+000 2.596794e+001 -7.453189e-003 
6.600000e-002 4.192440e+000 2.610044e+001 6.581707e-005 
6.700000e-002 4.264985e+000 2.625221e+001 8.208335e-003 
6.800000e-002 4.325562e+000 2.641561e+001 1.389415e-002 
6.900000e-002 4.379570e+000 2.657964e+001 1.433775e-002 
7.000000e-002 4.428622e+000 2.673910e+001 8.656995e-003 
7.100000e-002 4.469081e+000 2.689630e+001 -1.445446e-003 
7.200000e-002 4.497853e+000 2.705506e+001 -1.234708e-002 
7.300000e-002 4.519886e+000 2.721379e+001 -2.071948e-002 
7.400000e-002 4.548094e+000 2.736645e+001 -2.529644e-002 
7.500000e-002 4.594957e+000 2.750759e+001 -2.663806e-002 
7.600000e-002 4.664255e+000 2.763673e+001 -2.636240e-002 
7.700000e-002 4.750087e+000 2.775883e+001 -2.512494e-002 
7.800000e-002 4.841275e+000 2.788268e+001 -2.226315e-002 
7.900000e-002 4.926408e+000 2.801679e+001 -1.727708e-002 
8.000000e-002 4.996190e+000 2.816825e+001 -1.043210e-002 
