        0.001000      101464.072      101464.072      101464.072      101464.072      101464.072      101464.072      101464.072      101464.072      101464.072      101464.072      101464.072      101389.522      101389.522      101389.522      101389.522      101389.522      101464.072      101464.072      101464.072      101464.072      101464.072      101464.072      101464.072      101464.072      101464.072      101464.072      101464.072      101389.522      101389.522      101389.522      101389.522
        0.002000      101466.922      101466.922      101466.922      101466.922      101466.922      101466.922      101466.922      101466.922      101466.922      101466.922      101466.922      101432.108      101432.108      101432.108      101432.108      101432.108      101466.922      101466.922      101466.922      101466.922      101466.922      101466.922      101466.922      101466.922      101466.922      101466.922      101466.922      101432.108      101432.108      101432.108      101432.108
        0.003000      101471.144      101471.144      101471.144      101471.144      101471.144      101471.144      101471.144      101471.144      101471.144      101471.144      101471.144      101449.753      101449.753      101449.753      101449.753      101449.753      101471.144      101471.144      101471.144      101471.144      101471.144      101471.144      101471.144      101471.144      101471.144      101471.144      101471.144      101449.753      101449.753      101449.753      101449.753
        0.004000      101473.532      101473.532      101473.532      101473.532      101473.532      101473.532      101473.532      101473.532      101473.532      101473.532      101473.532      101454.472      101454.472      101454.472      101454.472      101454.472      101473.532      101473.532      101473.532      101473.532      101473.532      101473.532      101473.532      101473.532      101473.532      101473.532      101473.532      101454.472      101454.472      101454.472      101454.472
        0.005000      101474.359      101474.359      101474.359      101474.359      101474.359      101474.359      101474.359      101474.359      101474.359      101474.359      101474.359      101454.897      101454.897      101454.897      101454.897      101454.897      101474.359      101474.359      101474.359      101474.359      101474.359      101474.359      101474.359      101474.359      101474.359      101474.359      101474.359      101454.897      101454.897      101454.897      101454.897
        0.006000      101474.459      101474.459      101474.459      101474.459      101474.459      101474.459      101474.459      101474.459      101474.459      101474.459      101474.459      101454.410      101454.410      101454.410      101454.410      101454.410      101474.459      101474.459      101474.459      101474.459      101474.459      101474.459      101474.459      101474.459      101474.459      101474.459      101474.459      101454.410      101454.410      101454.410      101454.410
        0.007000      101474.301      101474.301      101474.301      101474.301      101474.301      101474.301      101474.301      101474.301      101474.301      101474.301      101474.301      101453.835      101453.835      101453.835      101453.835      101453.835      101474.301      101474.301      101474.301      101474.301      101474.301      101474.301      101474.301      101474.301      101474.301      101474.301      101474.301      101453.835      101453.835      101453.835      101453.835
        0.008000      101474.087      101474.087      101474.087      101474.087      101474.087      101474.087      101474.087      101474.087      101474.087      101474.087      101474.087      101453.229      101453.229      101453.229      101453.229      101453.229      101474.087      101474.087      101474.087      101474.087      101474.087      101474.087      101474.087      101474.087      101474.087      101474.087      101474.087      101453.229      101453.229      101453.229      101453.229
        0.009000      101473.889      101473.889      101473.889      101473.889      101473.889      101473.889      101473.889      101473.889      101473.889      101473.889      101473.889      101452.575      101452.575      101452.575      101452.575      101452.575      101473.889      101473.889      101473.889      101473.889      101473.889      101473.889      101473.889      101473.889      101473.889      101473.889      101473.889      101452.575      101452.575      101452.575      101452.575
        0.010000      101473.741      101473.741      101473.741      101473.741      101473.741      101473.741      101473.741      101473.741      101473.741      101473.741      101473.741      101451.899      101451.899      101451.899      101451.899      101451.899      101473.741      101473.741      101473.741      101473.741      101473.741      101473.741      101473.741      101473.741      101473.741      101473.741      101473.741      101451.899      101451.899      101451.899      101451.899
        0.011000      101473.667      101473.667      101473.667      101473.667      101473.667      101473.667      101473.667      101473.667      101473.667      101473.667      101473.667      101451.251      101451.251      101451.251      101451.251      101451.251      101473.667      101473.667      101473.667      101473.667      101473.667      101473.667      101473.667      101473.667      101473.667      101473.667      101473.667      101451.251      101451.251      101451.251      101451.251
        0.012000      101473.677      101473.677      101473.677      101473.677      101473.677      101473.677      101473.677      101473.677      101473.677      101473.677      101473.677      101450.666      101450.666      101450.666      101450.666      101450.666      101473.677      101473.677      101473.677      101473.677      101473.677      101473.677      101473.677      101473.677      101473.677      101473.677      101473.677      101450.666      101450.666      101450.666      101450.666
        0.013000      101473.773      101473.773      101473.773      101473.773      101473.773      101473.773      101473.773      101473.773      101473.773      101473.773      101473.773      101450.157      101450.157      101450.157      101450.157      101450.157      101473.773      101473.773      101473.773      101473.773      101473.773      101473.773      101473.773      101473.773      101473.773      101473.773      101473.773      101450.157      101450.157      101450.157      101450.157
        0.014000      101473.939      101473.939      101473.939      101473.939      101473.939      101473.939      101473.939      101473.939      101473.939      101473.939      101473.939      101449.716      101449.716      101449.716      101449.716      101449.716      101473.939      101473.939      101473.939      101473.939      101473.939      101473.939      101473.939      101473.939      101473.939      101473.939      101473.939      101449.716      101449.716      101449.716      101449.716
        0.015000      101474.155      101474.155      101474.155      101474.155      101474.155      101474.155      101474.155      101474.155      101474.155      101474.155      101474.155      101449.325      101449.325      101449.325      101449.325      101449.325      101474.155      101474.155      101474.155      101474.155      101474.155      101474.155      101474.155      101474.155      101474.155      101474.155      101474.155      101449.325      101449.325      101449.325      101449.325
        0.016000      101474.398      101474.398      101474.398      101474.398      101474.398      101474.398      101474.398      101474.398      101474.398      101474.398      101474.398      101448.962      101448.962      101448.962      101448.962      101448.962      101474.398      101474.398      101474.398      101474.398      101474.398      101474.398      101474.398      101474.398      101474.398      101474.398      101474.398      101448.962      101448.962      101448.962      101448.962
        0.017000      101474.643      101474.643      101474.643      101474.643      101474.643      101474.643      101474.643      101474.643      101474.643      101474.643      101474.643      101448.603      101448.603      101448.603      101448.603      101448.603      101474.643      101474.643      101474.643      101474.643      101474.643      101474.643      101474.643      101474.643      101474.643      101474.643      101474.643      101448.603      101448.603      101448.603      101448.603
        0.018000      101474.870      101474.870      101474.870      101474.870      101474.870      101474.870      101474.870      101474.870      101474.870      101474.870      101474.870      101448.220      101448.220      101448.220      101448.220      101448.220      101474.870      101474.870      101474.870      101474.870      101474.870      101474.870      101474.870      101474.870      101474.870      101474.870      101474.870      101448.220      101448.220      101448.220      101448.220
        0.019000      101475.065      101475.065      101475.065      101475.065      101475.065      101475.065      101475.065      101475.065      101475.065      101475.065      101475.065      101447.801      101447.801      101447.801      101447.801      101447.801      101475.065      101475.065      101475.065      101475.065      101475.065      101475.065      101475.065      101475.065      101475.065      101475.065      101475.065      101447.801      101447.801      101447.801      101447.801
        0.020000      101475.224      101475.224      101475.224      101475.224      101475.224      101475.224      101475.224      101475.224      101475.224      101475.224      101475.224      101447.343      101447.343      101447.343      101447.343      101447.343      101475.224      101475.224      101475.224      101475.224      101475.224      101475.224      101475.224      101475.224      101475.224      101475.224      101475.224      101447.343      101447.343      101447.343      101447.343
        0.021000      101475.352      101475.352      101475.352      101475.352      101475.352      101475.352      101475.352      101475.352      101475.352      101475.352      101475.352      101446.850      101446.850      101446.850      101446.850      101446.850      101475.352      101475.352      101475.352      101475.352      101475.352      101475.352      101475.352      101475.352      101475.352      101475.352      101475.352      101446.850      101446.850      101446.850      101446.850
        0.022000      101475.465      101475.465      101475.465      101475.465      101475.465      101475.465      101475.465      101475.465      101475.465      101475.465      101475.465      101446.333      101446.333      101446.333      101446.333      101446.333      101475.465      101475.465      101475.465      101475.465      101475.465      101475.465      101475.465      101475.465      101475.465      101475.465      101475.465      101446.333      101446.333      101446.333      101446.333
        0.023000      101475.586      101475.586      101475.586      101475.586      101475.586      101475.586      101475.586      101475.586      101475.586      101475.586      101475.586      101445.807      101445.807      101445.807      101445.807      101445.807      101475.586      101475.586      101475.586      101475.586      101475.586      101475.586      101475.586      101475.586      101475.586      101475.586      101475.586      101445.807      101445.807      101445.807      101445.807
        0.024000      101475.731      101475.731      101475.731      101475.731      101475.731      101475.731      101475.731      101475.731      101475.731      101475.731      101475.731      101445.291      101445.291      101445.291      101445.291      101445.291      101475.731      101475.731      101475.731      101475.731      101475.731      101475.731      101475.731      101475.731      101475.731      101475.731      101475.731      101445.291      101445.291      101445.291      101445.291
