0.001000 79.942 42.500 5.000 101759.086
0.002000 79.942 42.500 5.000 101624.436
0.003000 79.773 42.499 5.017 101570.453
0.004000 80.147 42.499 4.828 101559.435
0.005000 80.211 42.499 5.086 101559.035
0.006000 80.147 42.498 4.828 101559.146
0.007000 80.147 42.497 4.828 101558.904
0.008000 80.147 42.496 4.828 101558.664
0.009000 79.988 42.496 4.999 101558.669
0.010000 79.988 42.495 4.999 101559.086
0.011000 79.988 42.493 4.999 101559.691
0.012000 79.988 42.492 4.999 101560.380
0.013000 79.773 42.491 5.017 101561.168
0.014000 79.773 42.490 5.017 101562.104
0.015000 79.773 42.488 5.017 101562.994
0.016000 79.773 42.486 5.017 101563.836
0.017000 79.773 42.485 5.017 101564.626
0.018000 79.773 42.483 5.017 101565.360
0.019000 79.773 42.481 5.017 101566.039
0.020000 79.773 42.479 5.017 101566.665
0.021000 79.773 42.477 5.017 101567.248
0.022000 79.773 42.475 5.017 101567.805
0.023000 79.773 42.472 5.017 101568.348
0.024000 79.773 42.470 5.017 101568.911
0.025000 80.147 42.468 4.828 101569.539
0.026000 80.147 42.465 4.828 101570.169
0.027000 80.147 42.462 4.828 101570.787
0.028000 80.147 42.459 4.828 101571.417
0.029000 80.147 42.457 4.828 101572.060
0.030000 80.147 42.454 4.828 101572.719
0.031000 80.147 42.450 4.828 101573.401
0.032000 80.147 42.447 4.828 101574.098
0.033000 80.147 42.444 4.828 101574.788
0.034000 80.147 42.441 4.828 101575.495
0.035000 80.147 42.437 4.828 101576.230
0.036000 80.147 42.433 4.828 101577.007
0.037000 80.147 42.430 4.828 101577.838
0.038000 80.147 42.426 4.828 101578.720
0.039000 80.147 42.422 4.828 101579.628
0.040000 80.147 42.418 4.828 101580.529
0.041000 80.147 42.414 4.828 101581.397
0.042000 80.147 42.410 4.828 101582.227
0.043000 80.147 42.405 4.828 101583.031
0.044000 80.147 42.401 4.828 101583.839
0.045000 80.147 42.397 4.828 101584.699
0.046000 80.147 42.392 4.828 101585.664
0.047000 80.147 42.387 4.828 101586.778
0.048000 79.773 42.382 5.017 101588.078
0.049000 79.773 42.378 5.017 101589.666
0.050000 79.773 42.373 5.017 101591.265
0.051000 79.773 42.367 5.017 101592.757
0.052000 79.773 42.362 5.017 101594.063
0.053000 79.773 42.357 5.017 101595.164
0.054000 79.773 42.352 5.017 101596.100
0.055000 79.773 42.346 5.017 101596.970
0.056000 79.778 42.340 5.054 101597.897
0.057000 79.778 42.335 5.054 101598.966
0.058000 79.778 42.329 5.054 101600.184
0.059000 79.778 42.323 5.054 101601.516
0.060000 79.778 42.317 5.054 101602.963
0.061000 79.778 42.311 5.054 101604.521
0.062000 79.778 42.305 5.054 101606.061
0.063000 79.778 42.298 5.054 101607.414
0.064000 79.778 42.292 5.054 101608.482
0.065000 80.147 42.286 4.828 101609.458
0.066000 80.147 42.279 4.828 101610.233
0.067000 79.778 42.272 5.054 101610.942
0.068000 79.778 42.265 5.054 101611.972
0.069000 79.778 42.259 5.054 101613.177
0.070000 79.778 42.252 5.054 101614.506
0.071000 79.778 42.244 5.054 101615.888
0.072000 79.778 42.237 5.054 101617.262
0.073000 79.778 42.230 5.054 101618.585
0.074000 79.778 42.223 5.054 101619.831
0.075000 79.778 42.215 5.054 101620.992
0.076000 79.778 42.207 5.054 101622.071
0.077000 79.778 42.200 5.054 101623.090
0.078000 79.778 42.192 5.054 101624.084
0.079000 79.778 42.184 5.054 101625.107
0.080000 79.778 42.176 5.054 101626.214
0.081000 79.778 42.168 5.054 101627.432
0.082000 79.778 42.160 5.054 101628.746
0.083000 79.778 42.151 5.054 101630.123
0.084000 79.778 42.143 5.054 101631.534
0.085000 79.778 42.135 5.054 101632.990
0.086000 79.778 42.126 5.054 101634.530
0.087000 79.773 42.117 5.017 101636.189
0.088000 79.773 42.108 5.017 101637.976
0.089000 79.773 42.100 5.017 101639.890
0.090000 79.773 42.091 5.017 101641.944
0.091000 79.773 42.081 5.017 101644.169
0.092000 79.773 42.072 5.017 101646.451
0.093000 79.773 42.063 5.017 101648.556
0.094000 79.773 42.054 5.017 101650.296
0.095000 79.773 42.044 5.017 101651.691
0.096000 79.773 42.034 5.017 101652.977
0.097000 79.773 42.025 5.017 101654.415
0.098000 79.773 42.015 5.017 101656.138
0.099000 79.773 42.005 5.017 101658.113
0.100000 79.773 41.995 5.017 101660.214
0.101000 79.773 41.985 5.017 101649.904
0.102000 79.773 41.975 5.017 101645.920
0.103000 79.773 41.965 5.017 101644.803
0.104000 79.773 41.955 5.017 101644.470
0.105000 79.773 41.945 5.017 101644.168
0.106000 79.773 41.935 5.017 101643.742
0.107000 79.773 41.925 5.017 101643.204
0.108000 79.773 41.915 5.017 101642.595
0.109000 79.773 41.905 5.017 101641.975
0.110000 79.773 41.895 5.017 101641.424
0.111000 79.773 41.885 5.017 101641.030
0.112000 79.773 41.875 5.017 101640.867
0.113000 79.773 41.865 5.017 101640.976
0.114000 79.773 41.855 5.017 101641.317
0.115000 79.773 41.845 5.017 101641.779
0.116000 79.773 41.835 5.017 101642.226
0.117000 79.773 41.825 5.017 101642.558
0.118000 79.773 41.815 5.017 101642.751
0.119000 79.773 41.805 5.017 101642.858
0.120000 79.773 41.795 5.017 101642.970
0.121000 79.773 41.785 5.017 101643.152
0.122000 79.773 41.775 5.017 101643.406
0.123000 79.773 41.765 5.017 101643.714
0.124000 79.773 41.755 5.017 101644.091
0.125000 79.773 41.745 5.017 101644.575
0.126000 79.773 41.735 5.017 101645.131
0.127000 79.773 41.725 5.017 101645.626
0.128000 79.773 41.715 5.017 101645.921
0.129000 79.773 41.705 5.017 101646.006
0.130000 79.773 41.695 5.017 101646.001
0.131000 79.773 41.685 5.017 101646.083
0.132000 79.773 41.675 5.017 101646.369
0.133000 79.773 41.665 5.017 101646.865
0.134000 79.773 41.655 5.017 101647.477
0.135000 79.773 41.645 5.017 101648.080
0.136000 79.773 41.635 5.017 101648.526
0.137000 79.773 41.625 5.017 101648.687
0.138000 79.773 41.615 5.017 101648.498
0.139000 79.773 41.605 5.017 101647.988
0.140000 79.773 41.595 5.017 101647.262
0.141000 79.773 41.585 5.017 101646.456
0.142000 79.773 41.575 5.017 101645.704
0.143000 79.773 41.565 5.017 101645.117
0.144000 79.773 41.555 5.017 101644.761
0.145000 79.773 41.545 5.017 101644.658
0.146000 79.773 41.535 5.017 101644.766
0.147000 79.773 41.525 5.017 101645.036
0.148000 79.773 41.515 5.017 101645.409
0.149000 79.773 41.505 5.017 101645.856
0.150000 79.773 41.495 5.017 101646.350
0.151000 79.773 41.485 5.017 101647.535
0.152000 79.773 41.475 5.017 101648.888
0.153000 79.773 41.465 5.017 101650.225
0.154000 79.773 41.455 5.017 101651.662
0.155000 79.773 41.445 5.017 101653.276
