0.011000 101479.671 101479.671 101479.671 101479.671 101479.671 101479.671 101479.671 101479.671 101479.671 101479.671 101479.671 101474.640 101474.640 101474.640 101474.640 101474.640 101479.671 101479.671 101479.671 101479.671 101479.671 101479.671 101479.671 101479.671 101479.671 101479.671 101479.671 101474.640 101474.640 101474.640 101474.640
0.012000 101479.822 101479.822 101479.822 101479.822 101479.822 101479.822 101479.822 101479.822 101479.822 101479.822 101479.822 101474.425 101474.425 101474.425 101474.425 101474.425 101479.822 101479.822 101479.822 101479.822 101479.822 101479.822 101479.822 101479.822 101479.822 101479.822 101479.822 101474.425 101474.425 101474.425 101474.425
0.013000 101480.027 101480.027 101480.027 101480.027 101480.027 101480.027 101480.027 101480.027 101480.027 101480.027 101480.027 101474.294 101474.294 101474.294 101474.294 101474.294 101480.027 101480.027 101480.027 101480.027 101480.027 101480.027 101480.027 101480.027 101480.027 101480.027 101480.027 101474.294 101474.294 101474.294 101474.294
0.014000 101480.246 101480.246 101480.246 101480.246 101480.246 101480.246 101480.246 101480.246 101480.246 101480.246 101480.246 101474.241 101474.241 101474.241 101474.241 101474.241 101480.246 101480.246 101480.246 101480.246 101480.246 101480.246 101480.246 101480.246 101480.246 101480.246 101480.246 101474.241 101474.241 101474.241 101474.241
0.015000 101480.461 101480.461 101480.461 101480.461 101480.461 101480.461 101480.461 101480.461 101480.461 101480.461 101480.461 101474.213 101474.213 101474.213 101474.213 101474.213 101480.461 101480.461 101480.461 101480.461 101480.461 101480.461 101480.461 101480.461 101480.461 101480.461 101480.461 101474.213 101474.213 101474.213 101474.213
0.016000 101480.707 101480.707 101480.707 101480.707 101480.707 101480.707 101480.707 101480.707 101480.707 101480.707 101480.707 101474.182 101474.182 101474.182 101474.182 101474.182 101480.707 101480.707 101480.707 101480.707 101480.707 101480.707 101480.707 101480.707 101480.707 101480.707 101480.707 101474.182 101474.182 101474.182 101474.182
0.017000 101480.982 101480.982 101480.982 101480.982 101480.982 101480.982 101480.982 101480.982 101480.982 101480.982 101480.982 101474.164 101474.164 101474.164 101474.164 101474.164 101480.982 101480.982 101480.982 101480.982 101480.982 101480.982 101480.982 101480.982 101480.982 101480.982 101480.982 101474.164 101474.164 101474.164 101474.164
0.018000 101481.294 101481.294 101481.294 101481.294 101481.294 101481.294 101481.294 101481.294 101481.294 101481.294 101481.294 101474.164 101474.164 101474.164 101474.164 101474.164 101481.294 101481.294 101481.294 101481.294 101481.294 101481.294 101481.294 101481.294 101481.294 101481.294 101481.294 101474.164 101474.164 101474.164 101474.164
0.019000 101481.658 101481.658 101481.658 101481.658 101481.658 101481.658 101481.658 101481.658 101481.658 101481.658 101481.658 101474.187 101474.187 101474.187 101474.187 101474.187 101481.658 101481.658 101481.658 101481.658 101481.658 101481.658 101481.658 101481.658 101481.658 101481.658 101481.658 101474.187 101474.187 101474.187 101474.187
0.020000 101482.111 101482.111 101482.111 101482.111 101482.111 101482.111 101482.111 101482.111 101482.111 101482.111 101482.111 101474.219 101474.219 101474.219 101474.219 101474.219 101482.111 101482.111 101482.111 101482.111 101482.111 101482.111 101482.111 101482.111 101482.111 101482.111 101482.111 101474.219 101474.219 101474.219 101474.219
0.021000 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101474.336 101474.336 101474.336 101474.336 101474.336 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101474.336 101474.336 101474.336 101474.336
0.022000 101482.840 101482.840 101482.840 101482.840 101482.840 101482.840 101482.840 101482.840 101482.840 101482.840 101482.840 101474.490 101474.490 101474.490 101474.490 101474.490 101482.840 101482.840 101482.840 101482.840 101482.840 101482.840 101482.840 101482.840 101482.840 101482.840 101482.840 101474.490 101474.490 101474.490 101474.490
0.023000 101483.249 101483.249 101483.249 101483.249 101483.249 101483.249 101483.249 101483.249 101483.249 101483.249 101483.249 101474.604 101474.604 101474.604 101474.604 101474.604 101483.249 101483.249 101483.249 101483.249 101483.249 101483.249 101483.249 101483.249 101483.249 101483.249 101483.249 101474.604 101474.604 101474.604 101474.604
0.024000 101483.617 101483.617 101483.617 101483.617 101483.617 101483.617 101483.617 101483.617 101483.617 101483.617 101483.617 101474.673 101474.673 101474.673 101474.673 101474.673 101483.617 101483.617 101483.617 101483.617 101483.617 101483.617 101483.617 101483.617 101483.617 101483.617 101483.617 101474.673 101474.673 101474.673 101474.673
0.025000 101483.877 101483.877 101483.877 101483.877 101483.877 101483.877 101483.877 101483.877 101483.877 101483.877 101483.877 101474.686 101474.686 101474.686 101474.686 101474.686 101483.877 101483.877 101483.877 101483.877 101483.877 101483.877 101483.877 101483.877 101483.877 101483.877 101483.877 101474.686 101474.686 101474.686 101474.686
0.026000 101484.015 101484.015 101484.015 101484.015 101484.015 101484.015 101484.015 101484.015 101484.015 101484.015 101484.015 101474.599 101474.599 101474.599 101474.599 101474.599 101484.015 101484.015 101484.015 101484.015 101484.015 101484.015 101484.015 101484.015 101484.015 101484.015 101484.015 101474.599 101474.599 101474.599 101474.599
0.027000 101484.013 101484.013 101484.013 101484.013 101484.013 101484.013 101484.013 101484.013 101484.013 101484.013 101484.013 101474.392 101474.392 101474.392 101474.392 101474.392 101484.013 101484.013 101484.013 101484.013 101484.013 101484.013 101484.013 101484.013 101484.013 101484.013 101484.013 101474.392 101474.392 101474.392 101474.392
0.028000 101483.865 101483.865 101483.865 101483.865 101483.865 101483.865 101483.865 101483.865 101483.865 101483.865 101483.865 101474.058 101474.058 101474.058 101474.058 101474.058 101483.865 101483.865 101483.865 101483.865 101483.865 101483.865 101483.865 101483.865 101483.865 101483.865 101483.865 101474.058 101474.058 101474.058 101474.058
0.029000 101483.593 101483.593 101483.593 101483.593 101483.593 101483.593 101483.593 101483.593 101483.593 101483.593 101483.593 101473.598 101473.598 101473.598 101473.598 101473.598 101483.593 101483.593 101483.593 101483.593 101483.593 101483.593 101483.593 101483.593 101483.593 101483.593 101483.593 101473.598 101473.598 101473.598 101473.598
0.030000 101483.210 101483.210 101483.210 101483.210 101483.210 101483.210 101483.210 101483.210 101483.210 101483.210 101483.210 101473.024 101473.024 101473.024 101473.024 101473.024 101483.210 101483.210 101483.210 101483.210 101483.210 101483.210 101483.210 101483.210 101483.210 101483.210 101483.210 101473.024 101473.024 101473.024 101473.024
0.031000 101482.747 101482.747 101482.747 101482.747 101482.747 101482.747 101482.747 101482.747 101482.747 101482.747 101482.747 101472.362 101472.362 101472.362 101472.362 101472.362 101482.747 101482.747 101482.747 101482.747 101482.747 101482.747 101482.747 101482.747 101482.747 101482.747 101482.747 101472.362 101472.362 101472.362 101472.362
0.032000 101482.239 101482.239 101482.239 101482.239 101482.239 101482.239 101482.239 101482.239 101482.239 101482.239 101482.239 101471.641 101471.641 101471.641 101471.641 101471.641 101482.239 101482.239 101482.239 101482.239 101482.239 101482.239 101482.239 101482.239 101482.239 101482.239 101482.239 101471.641 101471.641 101471.641 101471.641
0.033000 101481.723 101481.723 101481.723 101481.723 101481.723 101481.723 101481.723 101481.723 101481.723 101481.723 101481.723 101470.892 101470.892 101470.892 101470.892 101470.892 101481.723 101481.723 101481.723 101481.723 101481.723 101481.723 101481.723 101481.723 101481.723 101481.723 101481.723 101470.892 101470.892 101470.892 101470.892
0.034000 101481.228 101481.228 101481.228 101481.228 101481.228 101481.228 101481.228 101481.228 101481.228 101481.228 101481.228 101470.142 101470.142 101470.142 101470.142 101470.142 101481.228 101481.228 101481.228 101481.228 101481.228 101481.228 101481.228 101481.228 101481.228 101481.228 101481.228 101470.142 101470.142 101470.142 101470.142
0.035000 101480.779 101480.779 101480.779 101480.779 101480.779 101480.779 101480.779 101480.779 101480.779 101480.779 101480.779 101469.419 101469.419 101469.419 101469.419 101469.419 101480.779 101480.779 101480.779 101480.779 101480.779 101480.779 101480.779 101480.779 101480.779 101480.779 101480.779 101469.419 101469.419 101469.419 101469.419
0.036000 101480.394 101480.394 101480.394 101480.394 101480.394 101480.394 101480.394 101480.394 101480.394 101480.394 101480.394 101468.745 101468.745 101468.745 101468.745 101468.745 101480.394 101480.394 101480.394 101480.394 101480.394 101480.394 101480.394 101480.394 101480.394 101480.394 101480.394 101468.745 101468.745 101468.745 101468.745
0.037000 101480.082 101480.082 101480.082 101480.082 101480.082 101480.082 101480.082 101480.082 101480.082 101480.082 101480.082 101468.131 101468.131 101468.131 101468.131 101468.131 101480.082 101480.082 101480.082 101480.082 101480.082 101480.082 101480.082 101480.082 101480.082 101480.082 101480.082 101468.131 101468.131 101468.131 101468.131
0.038000 101479.851 101479.851 101479.851 101479.851 101479.851 101479.851 101479.851 101479.851 101479.851 101479.851 101479.851 101467.584 101467.584 101467.584 101467.584 101467.584 101479.851 101479.851 101479.851 101479.851 101479.851 101479.851 101479.851 101479.851 101479.851 101479.851 101479.851 101467.584 101467.584 101467.584 101467.584
0.039000 101479.697 101479.697 101479.697 101479.697 101479.697 101479.697 101479.697 101479.697 101479.697 101479.697 101479.697 101467.105 101467.105 101467.105 101467.105 101467.105 101479.697 101479.697 101479.697 101479.697 101479.697 101479.697 101479.697 101479.697 101479.697 101479.697 101479.697 101467.105 101467.105 101467.105 101467.105
0.040000 101479.615 101479.615 101479.615 101479.615 101479.615 101479.615 101479.615 101479.615 101479.615 101479.615 101479.615 101466.691 101466.691 101466.691 101466.691 101466.691 101479.615 101479.615 101479.615 101479.615 101479.615 101479.615 101479.615 101479.615 101479.615 101479.615 101479.615 101466.691 101466.691 101466.691 101466.691
0.041000 101479.595 101479.595 101479.595 101479.595 101479.595 101479.595 101479.595 101479.595 101479.595 101479.595 101479.595 101466.336 101466.336 101466.336 101466.336 101466.336 101479.595 101479.595 101479.595 101479.595 101479.595 101479.595 101479.595 101479.595 101479.595 101479.595 101479.595 101466.336 101466.336 101466.336 101466.336
0.042000 101479.628 101479.628 101479.628 101479.628 101479.628 101479.628 101479.628 101479.628 101479.628 101479.628 101479.628 101466.031 101466.031 101466.031 101466.031 101466.031 101479.628 101479.628 101479.628 101479.628 101479.628 101479.628 101479.628 101479.628 101479.628 101479.628 101479.628 101466.031 101466.031 101466.031 101466.031
0.043000 101479.703 101479.703 101479.703 101479.703 101479.703 101479.703 101479.703 101479.703 101479.703 101479.703 101479.703 101465.766 101465.766 101465.766 101465.766 101465.766 101479.703 101479.703 101479.703 101479.703 101479.703 101479.703 101479.703 101479.703 101479.703 101479.703 101479.703 101465.766 101465.766 101465.766 101465.766
0.044000 101479.811 101479.811 101479.811 101479.811 101479.811 101479.811 101479.811 101479.811 101479.811 101479.811 101479.811 101465.530 101465.530 101465.530 101465.530 101465.530 101479.811 101479.811 101479.811 101479.811 101479.811 101479.811 101479.811 101479.811 101479.811 101479.811 101479.811 101465.530 101465.530 101465.530 101465.530
0.045000 101479.944 101479.944 101479.944 101479.944 101479.944 101479.944 101479.944 101479.944 101479.944 101479.944 101479.944 101465.318 101465.318 101465.318 101465.318 101465.318 101479.944 101479.944 101479.944 101479.944 101479.944 101479.944 101479.944 101479.944 101479.944 101479.944 101479.944 101465.318 101465.318 101465.318 101465.318
0.046000 101480.100 101480.100 101480.100 101480.100 101480.100 101480.100 101480.100 101480.100 101480.100 101480.100 101480.100 101465.123 101465.123 101465.123 101465.123 101465.123 101480.100 101480.100 101480.100 101480.100 101480.100 101480.100 101480.100 101480.100 101480.100 101480.100 101480.100 101465.123 101465.123 101465.123 101465.123
0.047000 101480.279 101480.279 101480.279 101480.279 101480.279 101480.279 101480.279 101480.279 101480.279 101480.279 101480.279 101464.945 101464.945 101464.945 101464.945 101464.945 101480.279 101480.279 101480.279 101480.279 101480.279 101480.279 101480.279 101480.279 101480.279 101480.279 101480.279 101464.945 101464.945 101464.945 101464.945
0.048000 101480.474 101480.474 101480.474 101480.474 101480.474 101480.474 101480.474 101480.474 101480.474 101480.474 101480.474 101464.783 101464.783 101464.783 101464.783 101464.783 101480.474 101480.474 101480.474 101480.474 101480.474 101480.474 101480.474 101480.474 101480.474 101480.474 101480.474 101464.783 101464.783 101464.783 101464.783
0.049000 101480.682 101480.682 101480.682 101480.682 101480.682 101480.682 101480.682 101480.682 101480.682 101480.682 101480.682 101464.633 101464.633 101464.633 101464.633 101464.633 101480.682 101480.682 101480.682 101480.682 101480.682 101480.682 101480.682 101480.682 101480.682 101480.682 101480.682 101464.633 101464.633 101464.633 101464.633
0.050000 101480.898 101480.898 101480.898 101480.898 101480.898 101480.898 101480.898 101480.898 101480.898 101480.898 101480.898 101464.493 101464.493 101464.493 101464.493 101464.493 101480.898 101480.898 101480.898 101480.898 101480.898 101480.898 101480.898 101480.898 101480.898 101480.898 101480.898 101464.493 101464.493 101464.493 101464.493
0.051000 101481.120 101481.120 101481.120 101481.120 101481.120 101481.120 101481.120 101481.120 101481.120 101481.120 101481.120 101464.362 101464.362 101464.362 101464.362 101464.362 101481.120 101481.120 101481.120 101481.120 101481.120 101481.120 101481.120 101481.120 101481.120 101481.120 101481.120 101464.362 101464.362 101464.362 101464.362
0.052000 101481.346 101481.346 101481.346 101481.346 101481.346 101481.346 101481.346 101481.346 101481.346 101481.346 101481.346 101464.238 101464.238 101464.238 101464.238 101464.238 101481.346 101481.346 101481.346 101481.346 101481.346 101481.346 101481.346 101481.346 101481.346 101481.346 101481.346 101464.238 101464.238 101464.238 101464.238
0.053000 101481.575 101481.575 101481.575 101481.575 101481.575 101481.575 101481.575 101481.575 101481.575 101481.575 101481.575 101464.116 101464.116 101464.116 101464.116 101464.116 101481.575 101481.575 101481.575 101481.575 101481.575 101481.575 101481.575 101481.575 101481.575 101481.575 101481.575 101464.116 101464.116 101464.116 101464.116
0.054000 101481.806 101481.806 101481.806 101481.806 101481.806 101481.806 101481.806 101481.806 101481.806 101481.806 101481.806 101463.993 101463.993 101463.993 101463.993 101463.993 101481.806 101481.806 101481.806 101481.806 101481.806 101481.806 101481.806 101481.806 101481.806 101481.806 101481.806 101463.993 101463.993 101463.993 101463.993
0.055000 101482.037 101482.037 101482.037 101482.037 101482.037 101482.037 101482.037 101482.037 101482.037 101482.037 101482.037 101463.871 101463.871 101463.871 101463.871 101463.871 101482.037 101482.037 101482.037 101482.037 101482.037 101482.037 101482.037 101482.037 101482.037 101482.037 101482.037 101463.871 101463.871 101463.871 101463.871
0.056000 101482.265 101482.265 101482.265 101482.265 101482.265 101482.265 101482.265 101482.265 101482.265 101482.265 101482.265 101463.745 101463.745 101463.745 101463.745 101463.745 101482.265 101482.265 101482.265 101482.265 101482.265 101482.265 101482.265 101482.265 101482.265 101482.265 101482.265 101463.745 101463.745 101463.745 101463.745
0.057000 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101463.610 101463.610 101463.610 101463.610 101463.610 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101482.488 101463.610 101463.610 101463.610 101463.610
0.058000 101482.705 101482.705 101482.705 101482.705 101482.705 101482.705 101482.705 101482.705 101482.705 101482.705 101482.705 101463.464 101463.464 101463.464 101463.464 101463.464 101482.705 101482.705 101482.705 101482.705 101482.705 101482.705 101482.705 101482.705 101482.705 101482.705 101482.705 101463.464 101463.464 101463.464 101463.464
0.059000 101482.913 101482.913 101482.913 101482.913 101482.913 101482.913 101482.913 101482.913 101482.913 101482.913 101482.913 101463.277 101463.277 101463.277 101463.277 101463.277 101482.913 101482.913 101482.913 101482.913 101482.913 101482.913 101482.913 101482.913 101482.913 101482.913 101482.913 101463.277 101463.277 101463.277 101463.277
0.060000 101483.110 101483.110 101483.110 101483.110 101483.110 101483.110 101483.110 101483.110 101483.110 101483.110 101483.110 101463.086 101463.086 101463.086 101463.086 101463.086 101483.110 101483.110 101483.110 101483.110 101483.110 101483.110 101483.110 101483.110 101483.110 101483.110 101483.110 101463.086 101463.086 101463.086 101463.086
0.061000 101483.307 101483.307 101483.307 101483.307 101483.307 101483.307 101483.307 101483.307 101483.307 101483.307 101483.307 101462.892 101462.892 101462.892 101462.892 101462.892 101483.307 101483.307 101483.307 101483.307 101483.307 101483.307 101483.307 101483.307 101483.307 101483.307 101483.307 101462.892 101462.892 101462.892 101462.892
0.062000 101483.502 101483.502 101483.502 101483.502 101483.502 101483.502 101483.502 101483.502 101483.502 101483.502 101483.502 101462.697 101462.697 101462.697 101462.697 101462.697 101483.502 101483.502 101483.502 101483.502 101483.502 101483.502 101483.502 101483.502 101483.502 101483.502 101483.502 101462.697 101462.697 101462.697 101462.697
0.063000 101483.697 101483.697 101483.697 101483.697 101483.697 101483.697 101483.697 101483.697 101483.697 101483.697 101483.697 101462.502 101462.502 101462.502 101462.502 101462.502 101483.697 101483.697 101483.697 101483.697 101483.697 101483.697 101483.697 101483.697 101483.697 101483.697 101483.697 101462.502 101462.502 101462.502 101462.502
0.064000 101483.894 101483.894 101483.894 101483.894 101483.894 101483.894 101483.894 101483.894 101483.894 101483.894 101483.894 101462.309 101462.309 101462.309 101462.309 101462.309 101483.894 101483.894 101483.894 101483.894 101483.894 101483.894 101483.894 101483.894 101483.894 101483.894 101483.894 101462.309 101462.309 101462.309 101462.309
0.065000 101484.093 101484.093 101484.093 101484.093 101484.093 101484.093 101484.093 101484.093 101484.093 101484.093 101484.093 101462.117 101462.117 101462.117 101462.117 101462.117 101484.093 101484.093 101484.093 101484.093 101484.093 101484.093 101484.093 101484.093 101484.093 101484.093 101484.093 101462.117 101462.117 101462.117 101462.117
0.066000 101484.288 101484.288 101484.288 101484.288 101484.288 101484.288 101484.288 101484.288 101484.288 101484.288 101484.288 101461.920 101461.920 101461.920 101461.920 101461.920 101484.288 101484.288 101484.288 101484.288 101484.288 101484.288 101484.288 101484.288 101484.288 101484.288 101484.288 101461.920 101461.920 101461.920 101461.920
0.067000 101484.479 101484.479 101484.479 101484.479 101484.479 101484.479 101484.479 101484.479 101484.479 101484.479 101484.479 101461.715 101461.715 101461.715 101461.715 101461.715 101484.479 101484.479 101484.479 101484.479 101484.479 101484.479 101484.479 101484.479 101484.479 101484.479 101484.479 101461.715 101461.715 101461.715 101461.715
0.068000 101484.662 101484.662 101484.662 101484.662 101484.662 101484.662 101484.662 101484.662 101484.662 101484.662 101484.662 101461.499 101461.499 101461.499 101461.499 101461.499 101484.662 101484.662 101484.662 101484.662 101484.662 101484.662 101484.662 101484.662 101484.662 101484.662 101484.662 101461.499 101461.499 101461.499 101461.499
0.069000 101484.836 101484.836 101484.836 101484.836 101484.836 101484.836 101484.836 101484.836 101484.836 101484.836 101484.836 101461.269 101461.269 101461.269 101461.269 101461.269 101484.836 101484.836 101484.836 101484.836 101484.836 101484.836 101484.836 101484.836 101484.836 101484.836 101484.836 101461.269 101461.269 101461.269 101461.269
0.070000 101484.998 101484.998 101484.998 101484.998 101484.998 101484.998 101484.998 101484.998 101484.998 101484.998 101484.998 101461.028 101461.028 101461.028 101461.028 101461.028 101484.998 101484.998 101484.998 101484.998 101484.998 101484.998 101484.998 101484.998 101484.998 101484.998 101484.998 101461.028 101461.028 101461.028 101461.028
0.071000 101485.150 101485.150 101485.150 101485.150 101485.150 101485.150 101485.150 101485.150 101485.150 101485.150 101485.150 101460.771 101460.771 101460.771 101460.771 101460.771 101485.150 101485.150 101485.150 101485.150 101485.150 101485.150 101485.150 101485.150 101485.150 101485.150 101485.150 101460.771 101460.771 101460.771 101460.771
0.072000 101485.290 101485.290 101485.290 101485.290 101485.290 101485.290 101485.290 101485.290 101485.290 101485.290 101485.290 101460.490 101460.490 101460.490 101460.490 101460.490 101485.290 101485.290 101485.290 101485.290 101485.290 101485.290 101485.290 101485.290 101485.290 101485.290 101485.290 101460.490 101460.490 101460.490 101460.490
0.073000 101485.417 101485.417 101485.417 101485.417 101485.417 101485.417 101485.417 101485.417 101485.417 101485.417 101485.417 101460.192 101460.192 101460.192 101460.192 101460.192 101485.417 101485.417 101485.417 101485.417 101485.417 101485.417 101485.417 101485.417 101485.417 101485.417 101485.417 101460.192 101460.192 101460.192 101460.192
0.074000 101485.528 101485.528 101485.528 101485.528 101485.528 101485.528 101485.528 101485.528 101485.528 101485.528 101485.528 101459.875 101459.875 101459.875 101459.875 101459.875 101485.528 101485.528 101485.528 101485.528 101485.528 101485.528 101485.528 101485.528 101485.528 101485.528 101485.528 101459.875 101459.875 101459.875 101459.875
0.075000 101485.621 101485.621 101485.621 101485.621 101485.621 101485.621 101485.621 101485.621 101485.621 101485.621 101485.621 101459.537 101459.537 101459.537 101459.537 101459.537 101485.621 101485.621 101485.621 101485.621 101485.621 101485.621 101485.621 101485.621 101485.621 101485.621 101485.621 101459.537 101459.537 101459.537 101459.537
0.076000 101485.697 101485.697 101485.697 101485.697 101485.697 101485.697 101485.697 101485.697 101485.697 101485.697 101485.697 101459.180 101459.180 101459.180 101459.180 101459.180 101485.697 101485.697 101485.697 101485.697 101485.697 101485.697 101485.697 101485.697 101485.697 101485.697 101485.697 101459.180 101459.180 101459.180 101459.180
0.077000 101485.761 101485.761 101485.761 101485.761 101485.761 101485.761 101485.761 101485.761 101485.761 101485.761 101485.761 101458.809 101458.809 101458.809 101458.809 101458.809 101485.761 101485.761 101485.761 101485.761 101485.761 101485.761 101485.761 101485.761 101485.761 101485.761 101485.761 101458.809 101458.809 101458.809 101458.809
0.078000 101485.822 101485.822 101485.822 101485.822 101485.822 101485.822 101485.822 101485.822 101485.822 101485.822 101485.822 101458.431 101458.431 101458.431 101458.431 101458.431 101485.822 101485.822 101485.822 101485.822 101485.822 101485.822 101485.822 101485.822 101485.822 101485.822 101485.822 101458.431 101458.431 101458.431 101458.431
0.079000 101485.885 101485.885 101485.885 101485.885 101485.885 101485.885 101485.885 101485.885 101485.885 101485.885 101485.885 101458.050 101458.050 101458.050 101458.050 101458.050 101485.885 101485.885 101485.885 101485.885 101485.885 101485.885 101485.885 101485.885 101485.885 101485.885 101485.885 101458.050 101458.050 101458.050 101458.050
0.080000 101485.952 101485.952 101485.952 101485.952 101485.952 101485.952 101485.952 101485.952 101485.952 101485.952 101485.952 101457.667 101457.667 101457.667 101457.667 101457.667 101485.952 101485.952 101485.952 101485.952 101485.952 101485.952 101485.952 101485.952 101485.952 101485.952 101485.952 101457.667 101457.667 101457.667 101457.667
0.081000 101486.020 101486.020 101486.020 101486.020 101486.020 101486.020 101486.020 101486.020 101486.020 101486.020 101486.020 101457.286 101457.286 101457.286 101457.286 101457.286 101486.020 101486.020 101486.020 101486.020 101486.020 101486.020 101486.020 101486.020 101486.020 101486.020 101486.020 101457.286 101457.286 101457.286 101457.286
0.082000 101486.087 101486.087 101486.087 101486.087 101486.087 101486.087 101486.087 101486.087 101486.087 101486.087 101486.087 101456.898 101456.898 101456.898 101456.898 101456.898 101486.087 101486.087 101486.087 101486.087 101486.087 101486.087 101486.087 101486.087 101486.087 101486.087 101486.087 101456.898 101456.898 101456.898 101456.898
0.083000 101486.146 101486.146 101486.146 101486.146 101486.146 101486.146 101486.146 101486.146 101486.146 101486.146 101486.146 101456.495 101456.495 101456.495 101456.495 101456.495 101486.146 101486.146 101486.146 101486.146 101486.146 101486.146 101486.146 101486.146 101486.146 101486.146 101486.146 101456.495 101456.495 101456.495 101456.495
0.084000 101486.189 101486.189 101486.189 101486.189 101486.189 101486.189 101486.189 101486.189 101486.189 101486.189 101486.189 101456.080 101456.080 101456.080 101456.080 101456.080 101486.189 101486.189 101486.189 101486.189 101486.189 101486.189 101486.189 101486.189 101486.189 101486.189 101486.189 101456.080 101456.080 101456.080 101456.080
0.085000 101486.225 101486.225 101486.225 101486.225 101486.225 101486.225 101486.225 101486.225 101486.225 101486.225 101486.225 101455.650 101455.650 101455.650 101455.650 101455.650 101486.225 101486.225 101486.225 101486.225 101486.225 101486.225 101486.225 101486.225 101486.225 101486.225 101486.225 101455.650 101455.650 101455.650 101455.650
0.086000 101486.254 101486.254 101486.254 101486.254 101486.254 101486.254 101486.254 101486.254 101486.254 101486.254 101486.254 101455.213 101455.213 101455.213 101455.213 101455.213 101486.254 101486.254 101486.254 101486.254 101486.254 101486.254 101486.254 101486.254 101486.254 101486.254 101486.254 101455.213 101455.213 101455.213 101455.213
0.087000 101486.286 101486.286 101486.286 101486.286 101486.286 101486.286 101486.286 101486.286 101486.286 101486.286 101486.286 101454.776 101454.776 101454.776 101454.776 101454.776 101486.286 101486.286 101486.286 101486.286 101486.286 101486.286 101486.286 101486.286 101486.286 101486.286 101486.286 101454.776 101454.776 101454.776 101454.776
