0.001000 78.746 43.325 5.020 101686.398
0.002000 78.807 43.430 5.020 101596.680
0.003000 78.554 42.993 5.020 101553.256
0.004000 78.954 42.716 4.980 101551.192
0.005000 78.954 42.716 4.980 101552.907
0.006000 78.954 42.716 4.980 101553.316
0.007000 78.954 42.715 4.980 101553.106
0.008000 78.954 42.715 4.980 101552.799
0.009000 78.953 42.714 4.980 101552.625
0.010000 78.953 42.714 4.980 101552.637
0.011000 78.953 42.713 4.980 101552.799
0.012000 78.952 42.712 4.980 101553.045
0.013000 78.952 42.712 4.980 101553.308
0.014000 78.951 42.711 4.980 101553.534
0.015000 78.951 42.710 4.980 101553.691
0.016000 78.950 42.709 4.980 101553.770
0.017000 78.950 42.708 4.980 101553.777
0.018000 78.949 42.707 4.980 101553.724
0.019000 78.927 42.719 5.086 101553.641
0.020000 78.926 42.717 5.086 101553.557
0.021000 78.926 42.716 5.086 101553.553
0.022000 78.925 42.715 5.086 101553.581
0.023000 78.924 42.714 5.086 101553.647
0.024000 78.923 42.712 5.086 101553.751
0.025000 78.922 42.711 5.086 101553.888
0.026000 78.922 42.710 5.086 101554.059
0.027000 78.921 42.708 5.086 101554.268
0.028000 78.920 42.706 5.086 101554.513
0.029000 78.919 42.705 5.086 101554.792
0.030000 78.918 42.703 5.086 101555.100
0.031000 78.917 42.701 5.086 101555.439
0.032000 78.916 42.700 5.086 101555.811
0.033000 78.915 42.698 5.086 101556.217
0.034000 78.914 42.696 5.086 101556.656
0.035000 78.913 42.694 5.086 101557.123
0.036000 78.911 42.692 5.086 101557.610
0.037000 78.910 42.690 5.086 101558.122
0.038000 78.909 42.688 5.086 101558.659
0.039000 78.908 42.685 5.086 101559.208
0.040000 78.906 42.683 5.086 101559.755
0.041000 78.905 42.681 5.086 101560.288
0.042000 78.904 42.679 5.086 101560.802
0.043000 78.902 42.676 5.086 101561.304
0.044000 78.901 42.674 5.086 101561.806
0.045000 78.899 42.671 5.086 101562.320
0.046000 78.898 42.669 5.086 101562.852
0.047000 78.896 42.666 5.086 101563.407
0.048000 78.895 42.663 5.086 101563.984
0.049000 78.893 42.660 5.086 101564.584
0.050000 78.892 42.658 5.086 101565.199
0.051000 78.890 42.655 5.086 101565.821
0.052000 78.888 42.652 5.086 101566.447
0.053000 78.887 42.649 5.086 101567.072
0.054000 78.885 42.646 5.086 101567.692
0.055000 78.883 42.643 5.086 101568.304
0.056000 78.881 42.640 5.086 101568.909
0.057000 78.879 42.636 5.086 101569.511
0.058000 78.877 42.633 5.086 101570.118
0.059000 78.876 42.630 5.086 101570.735
0.060000 78.874 42.626 5.086 101571.362
0.061000 78.872 42.623 5.086 101571.988
0.062000 78.870 42.620 5.086 101572.604
0.063000 78.868 42.616 5.086 101573.207
0.064000 78.866 42.612 5.086 101573.802
0.065000 78.863 42.609 5.086 101574.407
0.066000 78.861 42.605 5.086 101575.034
0.067000 78.859 42.601 5.086 101575.683
0.068000 78.857 42.597 5.086 101576.339
0.069000 78.855 42.594 5.086 101576.990
0.070000 78.852 42.590 5.086 101577.626
0.071000 78.850 42.586 5.086 101578.243
0.072000 78.848 42.582 5.086 101578.845
