        0.001000      101398.941      101398.941      101398.941      101398.941      101398.941      101398.941      101398.941      101398.941      101398.941      101398.941      101398.941      101449.189      101449.189      101449.189      101449.189      101449.189      101398.941      101398.941      101398.941      101398.941      101398.941      101398.941      101398.941      101398.941      101398.941      101398.941      101398.941      101449.189      101449.189      101449.189      101449.189
        0.002000      101440.968      101440.968      101440.968      101440.968      101440.968      101440.968      101440.968      101440.968      101440.968      101440.968      101440.968      101454.096      101454.096      101454.096      101454.096      101454.096      101440.968      101440.968      101440.968      101440.968      101440.968      101440.968      101440.968      101440.968      101440.968      101440.968      101440.968      101454.096      101454.096      101454.096      101454.096
        0.003000      101459.542      101459.542      101459.542      101459.542      101459.542      101459.542      101459.542      101459.542      101459.542      101459.542      101459.542      101461.703      101461.703      101461.703      101461.703      101461.703      101459.542      101459.542      101459.542      101459.542      101459.542      101459.542      101459.542      101459.542      101459.542      101459.542      101459.542      101461.703      101461.703      101461.703      101461.703
        0.004000      101467.812      101467.812      101467.812      101467.812      101467.812      101467.812      101467.812      101467.812      101467.812      101467.812      101467.812      101465.971      101465.971      101465.971      101465.971      101465.971      101467.812      101467.812      101467.812      101467.812      101467.812      101467.812      101467.812      101467.812      101467.812      101467.812      101467.812      101465.971      101465.971      101465.971      101465.971
        0.005000      101471.332      101471.332      101471.332      101471.332      101471.332      101471.332      101471.332      101471.332      101471.332      101471.332      101471.332      101467.470      101467.470      101467.470      101467.470      101467.470      101471.332      101471.332      101471.332      101471.332      101471.332      101471.332      101471.332      101471.332      101471.332      101471.332      101471.332      101467.470      101467.470      101467.470      101467.470
        0.006000      101472.766      101472.766      101472.766      101472.766      101472.766      101472.766      101472.766      101472.766      101472.766      101472.766      101472.766      101467.520      101467.520      101467.520      101467.520      101467.520      101472.766      101472.766      101472.766      101472.766      101472.766      101472.766      101472.766      101472.766      101472.766      101472.766      101472.766      101467.520      101467.520      101467.520      101467.520
        0.007000      101473.274      101473.274      101473.274      101473.274      101473.274      101473.274      101473.274      101473.274      101473.274      101473.274      101473.274      101466.987      101466.987      101466.987      101466.987      101466.987      101473.274      101473.274      101473.274      101473.274      101473.274      101473.274      101473.274      101473.274      101473.274      101473.274      101473.274      101466.987      101466.987      101466.987      101466.987
        0.008000      101473.480      101473.480      101473.480      101473.480      101473.480      101473.480      101473.480      101473.480      101473.480      101473.480      101473.480      101466.370      101466.370      101466.370      101466.370      101466.370      101473.480      101473.480      101473.480      101473.480      101473.480      101473.480      101473.480      101473.480      101473.480      101473.480      101473.480      101466.370      101466.370      101466.370      101466.370
        0.009000      101473.656      101473.656      101473.656      101473.656      101473.656      101473.656      101473.656      101473.656      101473.656      101473.656      101473.656      101465.780      101465.780      101465.780      101465.780      101465.780      101473.656      101473.656      101473.656      101473.656      101473.656      101473.656      101473.656      101473.656      101473.656      101473.656      101473.656      101465.780      101465.780      101465.780      101465.780
        0.010000      101473.725      101473.725      101473.725      101473.725      101473.725      101473.725      101473.725      101473.725      101473.725      101473.725      101473.725      101465.182      101465.182      101465.182      101465.182      101465.182      101473.725      101473.725      101473.725      101473.725      101473.725      101473.725      101473.725      101473.725      101473.725      101473.725      101473.725      101465.182      101465.182      101465.182      101465.182
        0.011000      101473.776      101473.776      101473.776      101473.776      101473.776      101473.776      101473.776      101473.776      101473.776      101473.776      101473.776      101464.752      101464.752      101464.752      101464.752      101464.752      101473.776      101473.776      101473.776      101473.776      101473.776      101473.776      101473.776      101473.776      101473.776      101473.776      101473.776      101464.752      101464.752      101464.752      101464.752
        0.012000      101473.848      101473.848      101473.848      101473.848      101473.848      101473.848      101473.848      101473.848      101473.848      101473.848      101473.848      101464.380      101464.380      101464.380      101464.380      101464.380      101473.848      101473.848      101473.848      101473.848      101473.848      101473.848      101473.848      101473.848      101473.848      101473.848      101473.848      101464.380      101464.380      101464.380      101464.380
        0.013000      101474.019      101474.019      101474.019      101474.019      101474.019      101474.019      101474.019      101474.019      101474.019      101474.019      101474.019      101463.991      101463.991      101463.991      101463.991      101463.991      101474.019      101474.019      101474.019      101474.019      101474.019      101474.019      101474.019      101474.019      101474.019      101474.019      101474.019      101463.991      101463.991      101463.991      101463.991
        0.014000      101474.123      101474.123      101474.123      101474.123      101474.123      101474.123      101474.123      101474.123      101474.123      101474.123      101474.123      101463.671      101463.671      101463.671      101463.671      101463.671      101474.123      101474.123      101474.123      101474.123      101474.123      101474.123      101474.123      101474.123      101474.123      101474.123      101474.123      101463.671      101463.671      101463.671      101463.671
        0.015000      101474.163      101474.163      101474.163      101474.163      101474.163      101474.163      101474.163      101474.163      101474.163      101474.163      101474.163      101463.507      101463.507      101463.507      101463.507      101463.507      101474.163      101474.163      101474.163      101474.163      101474.163      101474.163      101474.163      101474.163      101474.163      101474.163      101474.163      101463.507      101463.507      101463.507      101463.507
        0.016000      101474.407      101474.407      101474.407      101474.407      101474.407      101474.407      101474.407      101474.407      101474.407      101474.407      101474.407      101463.293      101463.293      101463.293      101463.293      101463.293      101474.407      101474.407      101474.407      101474.407      101474.407      101474.407      101474.407      101474.407      101474.407      101474.407      101474.407      101463.293      101463.293      101463.293      101463.293
