        0.001000      101407.754      101407.754      101407.754      101407.754      101407.754      101407.754      101407.754      101407.754      101407.754      101407.754      101407.754      101464.881      101464.881      101464.881      101464.881      101464.881      101407.754      101407.754      101407.754      101407.754      101407.754      101407.754      101407.754      101407.754      101407.754      101407.754      101407.754      101464.881      101464.881      101464.881      101464.881
        0.002000      101442.118      101442.118      101442.118      101442.118      101442.118      101442.118      101442.118      101442.118      101442.118      101442.118      101442.118      101454.602      101454.602      101454.602      101454.602      101454.602      101442.118      101442.118      101442.118      101442.118      101442.118      101442.118      101442.118      101442.118      101442.118      101442.118      101442.118      101454.602      101454.602      101454.602      101454.602
        0.003000      101455.846      101455.846      101455.846      101455.846      101455.846      101455.846      101455.846      101455.846      101455.846      101455.846      101455.846      101454.285      101454.285      101454.285      101454.285      101454.285      101455.846      101455.846      101455.846      101455.846      101455.846      101455.846      101455.846      101455.846      101455.846      101455.846      101455.846      101454.285      101454.285      101454.285      101454.285
        0.004000      101461.744      101461.744      101461.744      101461.744      101461.744      101461.744      101461.744      101461.744      101461.744      101461.744      101461.744      101455.258      101455.258      101455.258      101455.258      101455.258      101461.744      101461.744      101461.744      101461.744      101461.744      101461.744      101461.744      101461.744      101461.744      101461.744      101461.744      101455.258      101455.258      101455.258      101455.258
        0.005000      101464.414      101464.414      101464.414      101464.414      101464.414      101464.414      101464.414      101464.414      101464.414      101464.414      101464.414      101455.546      101455.546      101455.546      101455.546      101455.546      101464.414      101464.414      101464.414      101464.414      101464.414      101464.414      101464.414      101464.414      101464.414      101464.414      101464.414      101455.546      101455.546      101455.546      101455.546
        0.006000      101465.455      101465.455      101465.455      101465.455      101465.455      101465.455      101465.455      101465.455      101465.455      101465.455      101465.455      101455.217      101455.217      101455.217      101455.217      101455.217      101465.455      101465.455      101465.455      101465.455      101465.455      101465.455      101465.455      101465.455      101465.455      101465.455      101465.455      101455.217      101455.217      101455.217      101455.217
        0.007000      101465.719      101465.719      101465.719      101465.719      101465.719      101465.719      101465.719      101465.719      101465.719      101465.719      101465.719      101454.356      101454.356      101454.356      101454.356      101454.356      101465.719      101465.719      101465.719      101465.719      101465.719      101465.719      101465.719      101465.719      101465.719      101465.719      101465.719      101454.356      101454.356      101454.356      101454.356
        0.008000      101466.004      101466.004      101466.004      101466.004      101466.004      101466.004      101466.004      101466.004      101466.004      101466.004      101466.004      101453.319      101453.319      101453.319      101453.319      101453.319      101466.004      101466.004      101466.004      101466.004      101466.004      101466.004      101466.004      101466.004      101466.004      101466.004      101466.004      101453.319      101453.319      101453.319      101453.319
        0.009000      101466.254      101466.254      101466.254      101466.254      101466.254      101466.254      101466.254      101466.254      101466.254      101466.254      101466.254      101452.131      101452.131      101452.131      101452.131      101452.131      101466.254      101466.254      101466.254      101466.254      101466.254      101466.254      101466.254      101466.254      101466.254      101466.254      101466.254      101452.131      101452.131      101452.131      101452.131
        0.010000      101466.201      101466.201      101466.201      101466.201      101466.201      101466.201      101466.201      101466.201      101466.201      101466.201      101466.201      101451.400      101451.400      101451.400      101451.400      101451.400      101466.201      101466.201      101466.201      101466.201      101466.201      101466.201      101466.201      101466.201      101466.201      101466.201      101466.201      101451.400      101451.400      101451.400      101451.400
        0.011000      101466.239      101466.239      101466.239      101466.239      101466.239      101466.239      101466.239      101466.239      101466.239      101466.239      101466.239      101450.815      101450.815      101450.815      101450.815      101450.815      101466.239      101466.239      101466.239      101466.239      101466.239      101466.239      101466.239      101466.239      101466.239      101466.239      101466.239      101450.815      101450.815      101450.815      101450.815
